0.47603	-0.1974	0.10427	-0.073401	-0.38574	-0.37065	-0.40385	0.11638	0.0018855	-0.10122	0.11195	-0.18391	0.19697	-0.039705	-0.054189	-0.18356	-0.09157	-0.1745	-0.030698	0.52703	-0.24848	0.10305	0.18956	-0.10252	0.32178	0.15241	-0.21413	0.1699	0.34974	0.30367	0.20498	-0.059035	0.10636	-0.059358	0.40095	-0.23269	-0.31874	0.32813	-0.17138	-0.49826	0.31534	-0.11239	-0.92204	-0.7298	0.10905	0.1332	0.31825	0.13944	-0.22005	0.36242	0.29994	-0.14022	-0.021679	0.044081	-0.19781	0.11656	0.14598	0.11692	-0.019612	0.06901	-0.12367	-0.010637	-0.03564	0.16955	0.010597	-0.046833	0.016852	-0.0087298	0.13124	0.11439	0.054539	0.016163	-0.14937	0.24224	-0.01633	-0.076904	0.10509	-0.12826	0.029663	-0.080404	0.13744	-0.29945	0.087457	-0.0023757	0.0020629	-0.066686	0.14655	0.14286	-0.045062	-0.021592	-0.11658	0.06805	0.12537	-0.11002	-0.024019	-0.014592	-0.024134	-0.086429	0.16295	0.13354
0.74365	-0.80601	-0.51678	0.34502	0.12703	-0.12222	0.69697	-0.15428	-0.37842	0.68398	1.2221	-0.75582	0.10994	-0.091337	-0.16845	-0.16262	-0.55919	-0.25407	-0.18306	-0.1984	0.012246	0.10165	0.34925	0.13984	0.15253	0.010491	-0.10405	0.13668	-0.2435	0.10587	-0.09558	-0.062195	0.0063175	0.10482	0.25511	-0.30782	-0.10387	0.24208	0.13986	0.47359	-0.23615	0.054954	0.44761	-0.12656	0.3653	-0.45858	0.14053	0.13405	0.038293	-0.21291	0.06287	-0.25519	0.19571	0.16467	-0.049828	0.22665	0.0075936	-0.13322	0.069579	0.11187	-0.026831	-0.22716	0.093516	0.18627	0.091579	-0.18058	0.080391	0.15025	-0.055324	-0.14606	0.081817	0.36464	-0.067081	-0.14374	0.17577	0.22494	0.072574	-0.10793	-0.022374	-0.057936	0.29624	-0.10547	-0.12859	-0.25028	0.20436	-0.035168	0.10206	-0.097401	-0.21148	0.0391	-0.035082	0.082511	-0.33006	0.023245	-0.12672	0.10998	0.14957	0.044154	0.28278	0.15779
0.56704	-0.32477	-0.1416	-0.1089	0.1266	-0.067073	-0.12132	0.51236	0.29323	0.19458	0.10748	-0.013232	0.23182	-0.22055	0.16377	0.084061	-0.07124	0.54019	0.567	-0.37448	-0.12983	0.063242	0.34905	-0.54482	0.41382	-0.022602	0.72919	0.034375	-0.004331	0.049605	0.1109	0.044019	-0.060103	-0.13942	-0.12052	-0.20167	-0.18171	-0.17381	0.21051	-0.035302	0.21117	-0.2551	-0.058783	-0.055854	0.10714	0.17628	0.39153	0.040565	0.17915	0.19958	-0.35021	-0.20757	0.072074	0.37877	-0.27565	-0.33151	0.16274	-0.3284	-0.48755	-0.012785	-0.21754	0.50621	-0.18115	-0.22596	0.46546	0.19395	0.047448	-0.50119	-0.39231	0.3848	-0.17771	-0.031753	0.45244	-0.10024	0.017458	0.38582	0.23134	0.12206	-0.2992	0.16878	0.03465	0.57522	0.2074	-0.010092	0.10195	-0.11234	0.11883	-0.36198	-0.18599	-0.33625	0.12672	0.17795	-0.014092	0.38235	-0.42926	0.12931	-0.62076	0.17039	0.13015	0.11383
1.1463	0.73783	-0.19893	0.083564	0.57372	0.1186	-0.19514	0.69659	0.093873	-0.19751	0.014168	-0.0016557	0.34386	0.14349	0.16409	-0.29031	0.11628	-0.31718	-0.42406	-0.0094483	0.47932	-0.088224	-0.073884	0.048106	-0.37431	0.085994	-0.054636	0.32011	-0.101	-0.024243	0.20384	0.40212	0.12706	-0.17017	-0.062811	-0.039037	-0.0067453	0.061783	-0.067359	0.16911	-0.293	-0.20936	0.22059	-0.17215	0.016745	0.17729	0.17334	0.1779	0.19579	0.085983	-0.24575	-0.052283	0.052154	-0.13974	-0.062256	-0.030004	-0.052483	0.011578	-0.023276	0.016535	-0.24517	-0.11484	0.11374	0.17887	-0.15686	0.069423	0.3311	-0.2009	0.35664	0.10103	0.11851	-0.15513	-0.1307	-0.0043693	-0.061999	0.010717	0.041719	0.023686	0.082643	-0.077841	0.096856	0.11423	0.072644	-0.016818	-0.079737	-0.1642	0.0563	-0.040839	-0.037804	0.04629	0.002814	0.067391	-0.026113	-0.080041	-0.26032	0.13793	-0.075156	-0.074616	0.15459	0.18284
0.93423	-0.42145	0.13615	-0.10909	0.17443	-1.1381	-1.1834	-0.64722	-0.48491	-0.20591	0.016232	-0.16854	0.0027541	-0.12392	-0.19302	-0.061752	-0.03716	0.0082324	-0.064071	0.02347	-0.03524	-0.10037	-0.011108	0.11211	0.15187	-0.066491	-0.26601	0.067479	-0.033487	0.028731	0.19221	0.014776	0.0093662	0.028222	0.012621	0.079066	-0.0070112	0.03953	0.12925	-0.069567	0.062469	-0.26378	-0.031166	0.032461	0.059745	-0.019463	0.10845	-0.0080665	0.12197	-0.43612	-0.1302	-0.14056	-0.1227	-0.21295	0.077973	-0.13308	-0.10628	-0.21142	0.067372	0.1406	-0.045839	-0.27146	0.096023	-0.42509	0.16741	0.023958	-0.34649	-0.12652	0.21823	-0.031383	0.052933	-0.19064	0.02852	-0.43624	0.004053	0.057228	0.13198	0.015319	-0.034836	-0.015374	-0.21264	-0.10518	0.22669	-0.077577	-0.011893	-0.14265	0.17006	-0.15341	-0.054016	0.17924	0.13093	0.28524	0.19492	0.2166	-0.023018	-0.10719	-0.038332	-0.24187	-0.039531	0.075641
0.52995	-0.19057	-0.10562	-0.58071	0.26835	0.14292	-0.11652	0.16442	0.02861	0.042515	-0.38766	-0.58715	-0.51025	0.53267	-0.51645	0.083814	-0.021885	-0.2903	0.014611	-0.15367	0.043755	0.1814	0.74238	0.35049	0.16768	-0.34291	-0.0038956	-0.5852	-0.084261	0.51523	-0.46326	-0.25315	0.23597	0.35168	0.20878	-0.214	-0.091795	0.35789	-0.095725	0.49836	-0.46849	-0.21198	0.22436	-0.32685	0.32251	-0.19335	-0.17748	0.28508	0.018097	0.16885	0.15964	0.12218	-0.022199	0.015145	-0.14444	0.041466	0.32535	-0.3078	0.024833	0.19127	0.38227	0.043734	0.070941	0.26698	0.13744	-0.081855	-0.052758	0.029336	0.049619	0.15521	-0.18237	-0.076698	0.27184	-0.11551	0.39113	-0.0716	-0.11357	0.086673	0.04565	0.54202	-0.26143	-0.098104	0.2259	-0.10518	-0.097463	0.21677	0.10648	-0.083176	0.15081	0.065131	0.096814	0.039211	0.19999	0.042895	0.051321	0.17929	0.042611	-0.089835	-0.12695	0.089858
0.55968	-0.18919	0.052115	-0.40189	-0.49436	-0.081217	-0.029598	0.26514	-0.077259	-0.044853	0.033412	0.0044777	0.072137	-0.16011	-0.038043	0.3343	0.021987	0.36938	0.27347	0.18548	0.33242	-0.43296	-0.17181	-0.19057	0.086214	-0.086613	-0.14168	-0.24789	0.25589	0.054266	0.21121	0.26446	0.24297	-0.12543	-0.11446	-0.25063	-0.25658	0.24873	0.11113	0.24161	0.21096	0.58395	-0.16666	0.010525	0.35939	0.028846	-0.25876	-0.49567	-0.24545	-0.60836	-0.26543	0.25429	0.45111	-0.35371	0.73206	-0.037804	0.50303	0.16753	-0.13865	0.033924	0.30289	-0.39847	-0.32633	-0.26244	-0.46083	-0.24609	0.27532	0.48656	0.3938	0.1693	-0.15349	0.152	-0.21923	0.17265	0.099997	0.025057	-0.023749	-0.23795	0.10392	0.36185	-0.015126	0.1182	0.034738	0.069527	-0.0050224	-0.062919	0.15659	0.11166	0.14924	0.12915	-0.14114	0.1025	0.098844	-0.17186	-0.11096	0.17042	-0.16217	-0.030281	0.00053801	-0.019703
0.76709	-0.39194	0.91293	0.19638	0.060357	0.091336	0.12324	-0.1626	0.075349	0.071969	-0.061114	0.15377	-0.24927	-0.14031	-0.10203	0.027186	0.11007	-0.18638	-0.054514	0.10725	0.15566	-0.16538	-0.36087	-0.19486	0.010693	-0.43143	0.19971	0.33384	0.16096	0.23702	0.00042815	-0.00044721	0.35418	-0.047162	-0.21171	0.05193	0.10436	0.16843	-0.15214	-0.079593	0.062348	-0.041605	0.17683	0.068252	-0.072686	-0.22484	0.029578	0.45257	0.094849	-0.3074	-0.16872	-0.2216	-0.28004	0.056649	-0.29554	-0.24234	0.30517	0.25994	0.2255	0.04787	0.071014	-0.082755	0.048379	-0.11508	0.2666	-0.042883	0.087168	0.29779	0.039782	0.31349	-0.10364	0.066339	0.022162	0.1705	0.29263	-0.17063	0.14837	-0.087917	-0.050969	-0.13199	-0.30043	-0.028685	-0.28561	-0.36247	0.029908	-0.22189	0.14533	-0.065678	0.075621	-0.029554	0.0062661	0.025638	0.17554	-0.15399	0.085238	-0.1827	-0.31253	0.15568	-0.21633	-0.29116
0.74933	-0.75423	-0.44687	0.15086	0.3016	-0.16889	0.37252	-0.14394	-0.33941	0.25347	1.2556	-0.56575	-0.49774	0.11508	0.13898	-0.24075	-0.012781	0.41135	0.067254	0.28879	0.078775	-0.1662	-0.056119	0.26427	-0.7383	0.020513	0.05013	-0.68658	-0.0032632	-0.1958	0.10419	-0.20107	0.13562	0.095416	-0.31794	0.14491	0.11327	-0.24044	-0.095677	0.070053	0.29472	-0.48594	-0.1659	-0.44808	-0.16549	0.049219	-0.12212	0.034553	0.22074	0.098436	0.015771	-0.0041878	-0.13972	-0.12792	0.10139	0.037756	-0.016538	0.14449	-0.019479	0.071484	-0.012635	-0.15957	-0.18788	-0.03249	-0.15105	0.036228	-0.1054	-0.085274	-0.17975	0.17233	0.018775	-0.05536	-0.08301	-0.087077	0.046575	-0.0021642	0.058656	0.0035757	-0.16905	-0.095516	-0.12502	0.2001	-0.043255	0.10677	-0.14961	0.035267	0.042009	-0.048097	0.16396	-0.051061	-0.18738	0.27366	-0.018568	-0.10448	0.11214	0.0050357	0.1479	-0.04188	-0.13342	-0.016568
0.71763	-0.36235	1.0683	0.22841	-0.13166	0.21193	0.046729	-0.0055737	0.085129	0.0037188	-0.020671	0.14617	0.35094	0.09015	-0.006955	0.14719	0.13322	0.0047068	-0.026254	-0.099458	0.11013	-0.039564	-0.13296	0.17909	0.12766	-0.057801	-0.16462	-0.041146	0.015661	0.021937	-0.046405	0.014475	0.039497	0.065667	-0.1856	0.053035	0.1105	0.14066	0.042669	-0.04212	0.062894	-0.091924	0.035956	0.10551	-0.063497	-0.094405	0.0045948	0.33821	0.012908	-0.11523	-0.085415	-0.2038	-0.33362	-0.16898	-0.1608	-0.29806	0.078133	0.47263	0.45337	-0.1781	0.049818	-0.018865	-0.13021	0.12808	0.4746	0.33889	0.33301	0.4741	0.16352	0.80059	-0.30539	0.25561	-0.23303	0.024559	0.25334	-0.47969	-0.22822	-0.33519	-0.14847	-0.12689	-0.11616	-0.061743	-0.39903	-0.23268	-0.18322	0.30567	0.0072421	-0.42373	-0.20858	0.29936	-0.33796	0.17627	-0.018573	0.45706	-0.15393	0.014128	-0.545	-0.24323	-0.0774	0.066654
